FIPS,State,"County, State",Year,Cost Per Meal,Weighted weekly $ needed by FI,Weighted Annual Food Budget Shortfall,FIPS_match,FIPS_count,State_count,County,GROC16,GROC20,PCH_GROC_16_20,GROCPTH16,GROCPTH20,PCH_GROCPTH_16_20,GEO_ID,NAME,Total_Households,Total_Below_Poverty,SNAP_Total_Households,SNAP_Below_Poverty,SNAP_Participation_Rate_Pct,No_SNAP_Total_Households,No_SNAP_Below_Poverty_Gap,FIPS_count,Name,Median_Household_Income,Median_Income_Lower_Bound,Median_Income_Upper_Bound,county_fips,mean_commute_time,pct_households_no_vehicle,county_fips_acs_p,poverty_rate,county_fips_censu,total_population,land_area_sqmi,population_density,fips,state_abbr,min_wage_2023
48447,TX,"Throckmorton County, Texas",2023,3.36,20.99,172000.0,48447,48447,TX,Throckmorton,1.0,,,0.6485084295272827,,,48447,"Throckmorton County, Texas",737,167,78,59,10.6,659,108,48447,Throckmorton County,51546.0,44960.0,58132.0,48447,17.7,0.0176390773405698,48447,24.2,48447,1639,912.552,1.7960620326293737,48447,TX,7.25
48449,TX,"Titus County, Texas",2023,3.24,20.27,3671000.0,48449,48449,TX,Titus,5.0,4.0,-20.0,0.1540594696998595,0.1214845404028892,-21.14438622983268,48449,"Titus County, Texas",11156,1897,2159,873,19.4,8997,1024,48449,Titus County,57559.0,51341.0,63777.0,48449,20.3,0.048045894585873,48449,17.1,48449,31363,406.302,77.19135027639538,48449,TX,7.25
48451,TX,"Tom Green County, Texas",2023,3.09,19.3,11757000.0,48451,48451,TX,Tom Green,12.0,10.0,-16.66666666666666,0.1019177511334419,0.0833263918757438,-18.2415320696747,48451,"Tom Green County, Texas",46756,5230,4490,1445,9.6,42266,3785,48451,Tom Green County,60379.0,54599.0,66159.0,48451,20.2,0.0495123620497904,48451,11.1,48451,119577,1522.32,78.54918808134953,48451,TX,7.25
48453,TX,"Travis County, Texas",2023,3.56,22.24,139985000.0,48453,48453,TX,Travis,151.0,157.0,3.973509933774833,0.1251779198646545,0.1207225173711777,-3.559255896162961,48453,"Travis County, Texas",583747,59521,32506,14208,5.6,551241,45313,48453,Travis County,97544.0,93501.0,101587.0,48453,25.2,0.0594898132238795,48453,10.9,48453,1330015,994.294,1337.6476173043386,48453,TX,7.25
48455,TX,"Trinity County, Texas",2023,2.98,18.65,1601000.0,48455,48455,TX,Trinity,2.0,,,0.1375989019870758,,,48455,"Trinity County, Texas",6078,1228,1005,574,16.5,5073,654,48455,Trinity County,49277.0,43096.0,55458.0,48455,38.6,0.0965778216518591,48455,17.6,48455,14046,693.795,20.24517328605712,48455,TX,7.25
48457,TX,"Tyler County, Texas",2023,3.22,20.15,2726000.0,48457,48457,TX,Tyler,2.0,,,0.0933881178498268,,,48457,"Tyler County, Texas",7145,1234,1175,643,16.4,5970,591,48457,Tyler County,54438.0,47699.0,61177.0,48457,34.1,0.050664800559832,48457,17.9,48457,20238,924.39,21.89335670009412,48457,TX,7.25
48459,TX,"Upshur County, Texas",2023,3.25,20.31,4718000.0,48459,48459,TX,Upshur,5.0,5.0,0.0,0.1225279942154884,0.1185789480805397,-3.222974602851647,48459,"Upshur County, Texas",15583,2045,1922,807,12.3,13661,1238,48459,Upshur County,61533.0,54986.0,68080.0,48459,30.2,0.0378617724443303,48459,12.4,48459,42567,582.98,73.01622697176575,48459,TX,7.25
48461,TX,"Upton County, Texas",2023,3.22,20.13,342000.0,48461,48461,TX,Upton,1.0,,,0.2704164385795593,,,48461,"Upton County, Texas",1360,253,104,80,7.6,1256,173,48461,Upton County,59047.0,50997.0,67097.0,48461,30.5,0.0279411764705882,48461,16.0,48461,3191,1241.323,2.570644385063356,48461,TX,7.25
48463,TX,"Uvalde County, Texas",2023,2.86,17.89,3033000.0,48463,48463,TX,Uvalde,1.0,,,0.0369248948991298,,,48463,"Uvalde County, Texas",8417,1905,2041,864,24.2,6376,1041,48463,Uvalde County,49006.0,43626.0,54386.0,48463,19.7,0.0564334085778781,48463,22.2,48463,24881,1551.922,16.032377915900412,48463,TX,7.25
48465,TX,"Val Verde County, Texas",2023,2.84,17.72,5170000.0,48465,48465,TX,Val Verde,3.0,4.0,33.33333333333333,0.0613484382629394,0.0815860331058502,32.98795440590096,48465,"Val Verde County, Texas",16810,2947,3666,1543,21.8,13144,1404,48465,Val Verde County,56619.0,50781.0,62457.0,48465,19.1,0.0593694229625223,48465,16.6,48465,47741,3144.75,15.181174974163287,48465,TX,7.25
48467,TX,"Van Zandt County, Texas",2023,3.39,21.16,6321000.0,48467,48467,TX,Van Zandt,5.0,8.0,60.00000000000001,0.0918999388813972,0.1390506327152251,51.30655624774568,48467,"Van Zandt County, Texas",22682,2711,2503,708,11.0,20179,2003,48467,Van Zandt County,66356.0,62167.0,70545.0,48467,36.8,0.0317432325191782,48467,11.1,48467,62649,842.572,74.35447653138247,48467,TX,7.25
48469,TX,"Victoria County, Texas",2023,2.88,18.0,9505000.0,48469,48469,TX,Victoria,7.0,7.0,0.0,0.0757387205958366,0.0761399269104003,0.5297241772866723,48469,"Victoria County, Texas",34855,5312,4948,2228,14.2,29907,3084,48469,Victoria County,69442.0,63631.0,75253.0,48469,21.9,0.0619710228087792,48469,16.2,48469,91413,882.087,103.63263487615168,48469,TX,7.25
48471,TX,"Walker County, Texas",2023,3.3,20.62,8683000.0,48471,48471,TX,Walker,9.0,9.0,0.0,0.1253289878368378,0.1247159242630005,-0.489163428524142,48471,"Walker County, Texas",26017,5163,2736,1343,10.5,23281,3820,48471,Walker County,56863.0,50824.0,62902.0,48471,25.9,0.081254564323327,48471,18.4,48471,80209,784.222,102.27843646314436,48471,TX,7.25
48473,TX,"Waller County, Texas",2023,3.49,21.83,6203000.0,48473,48473,TX,Waller,4.0,5.0,25.0,0.0799009203910827,0.0870291739702224,8.921366042155432,48473,"Waller County, Texas",18342,2665,2365,1144,12.9,15977,1521,48473,Waller County,77209.0,68283.0,86135.0,48473,32.2,0.0291135099771017,48473,14.6,48473,61552,513.297,119.91498099540811,48473,TX,7.25
48475,TX,"Ward County, Texas",2023,3.22,20.13,1178000.0,48475,48475,TX,Ward,2.0,,,0.1728160381317138,,,48475,"Ward County, Texas",4388,646,400,166,9.1,3988,480,48475,Ward County,65610.0,57405.0,73815.0,48475,21.8,0.064721969006381,48475,14.9,48475,11144,835.603,13.336476771864152,48475,TX,7.25
48477,TX,"Washington County, Texas",2023,2.99,18.67,3427000.0,48477,48477,TX,Washington,3.0,3.0,0.0,0.0864852368831634,0.0838668197393417,-3.027588566773598,48477,"Washington County, Texas",15481,2345,1653,1031,10.7,13828,1314,48477,Washington County,67927.0,60733.0,75121.0,48477,23.1,0.0676312899683483,48477,13.4,48477,36647,604.194,60.65435936139717,48477,TX,7.25
48479,TX,"Webb County, Texas",2023,3.12,19.52,32994000.0,48479,48479,TX,Webb,28.0,22.0,-21.42857142857143,0.1029211208224297,0.0792276039719581,-23.02104433097852,48479,"Webb County, Texas",81373,17776,19282,9372,23.7,62091,8404,48479,Webb County,57899.0,54621.0,61177.0,48479,22.1,0.0658203581040394,48479,21.3,48479,269294,3361.478,80.11178416160986,48479,TX,7.25
48481,TX,"Wharton County, Texas",2023,2.66,16.64,3735000.0,48481,48481,TX,Wharton,7.0,8.0,14.28571428571428,0.1681924164295197,0.1919155567884444,14.10476218995638,48481,"Wharton County, Texas",15890,2119,2206,820,13.9,13684,1299,48481,Wharton County,60496.0,55174.0,65818.0,48481,25.7,0.0720578980490874,48481,13.6,48481,41794,1086.142,38.479314859383024,48481,TX,7.25
48483,TX,"Wheeler County, Texas",2023,3.38,21.1,557000.0,48483,48483,TX,Wheeler,2.0,4.0,100.0,0.3619254529476165,0.8087343573570251,123.4532970175153,48483,"Wheeler County, Texas",1928,318,263,232,13.6,1665,86,48483,Wheeler County,54682.0,47886.0,61478.0,48483,23.4,0.0596473029045643,48483,15.4,48483,4862,914.533,5.316374586810974,48483,TX,7.25
48485,TX,"Wichita County, Texas",2023,3.39,21.2,15663000.0,48485,48485,TX,Wichita,14.0,12.0,-14.28571428571429,0.1065562516450882,0.090086705982685,-15.4561984005021,48485,"Wichita County, Texas",49017,7576,5991,3117,12.2,43026,4459,48485,Wichita County,61622.0,58907.0,64337.0,48485,15.0,0.0710365791460105,48485,16.5,48485,129996,627.593,207.1342414590348,48485,TX,7.25
48487,TX,"Wilbarger County, Texas",2023,3.27,20.45,1725000.0,48487,48487,TX,Wilbarger,2.0,,,0.1551229357719421,,,48487,"Wilbarger County, Texas",4778,620,673,240,14.1,4105,380,48487,Wilbarger County,53416.0,46584.0,60248.0,48487,14.0,0.0523231477605692,48487,17.5,48487,12616,970.946,12.993513542462711,48487,TX,7.25
48489,TX,"Willacy County, Texas",2023,2.6,16.22,2318000.0,48489,48489,TX,Willacy,1.0,,,0.0459791272878646,,,48489,"Willacy County, Texas",5691,1568,1813,801,31.9,3878,767,48489,Willacy County,42279.0,37171.0,47387.0,48489,19.7,0.0569319978914074,48489,24.0,48489,20139,590.613,34.09847057210051,48489,TX,7.25
48491,TX,"Williamson County, Texas",2023,3.42,21.38,57311000.0,48491,48491,TX,Williamson,41.0,44.0,7.317073170731716,0.0776210874319076,0.0712141171097755,-8.254162024916953,48491,"Williamson County, Texas",252323,16202,11096,3368,4.4,241227,12834,48491,Williamson County,111183.0,106794.0,115572.0,48491,27.9,0.0300527498484085,48491,6.4,48491,672688,1115.837,602.8550765031093,48491,TX,7.25
48493,TX,"Wilson County, Texas",2023,3.08,19.23,4491000.0,48493,48493,TX,Wilson,3.0,4.0,33.33333333333333,0.0622380822896957,0.0768890678882598,23.540226593694065,48493,"Wilson County, Texas",18185,2109,1522,667,8.4,16663,1442,48493,Wilson County,85288.0,77808.0,92768.0,48493,34.5,0.032224360736871,48493,11.3,48493,52781,803.734,65.66973650486355,48493,TX,7.25
48495,TX,"Winkler County, Texas",2023,3.22,20.13,702000.0,48495,48495,TX,Winkler,4.0,4.0,0.0,0.505241870880127,0.5071637034416198,0.3803787200267195,48495,"Winkler County, Texas",2762,362,520,116,18.8,2242,246,48495,Winkler County,67901.0,59218.0,76584.0,48495,28.6,0.0311368573497465,48495,16.2,48495,7454,841.269,8.860423954763577,48495,TX,7.25
48497,TX,"Wise County, Texas",2023,3.48,21.77,7337000.0,48497,48497,TX,Wise,10.0,8.0,-20.0,0.155212014913559,0.1125429049134254,-27.49085502426916,48497,"Wise County, Texas",25135,2191,1959,697,7.8,23176,1494,48497,Wise County,89873.0,84840.0,94906.0,48497,34.3,0.0259001392480604,48497,8.9,48497,75005,904.395,82.93389503480228,48497,TX,7.25
48499,TX,"Wood County, Texas",2023,3.38,21.15,5415000.0,48499,48499,TX,Wood,5.0,4.0,-20.0,0.1141813173890114,0.0864098817110061,-24.32222390935375,48499,"Wood County, Texas",18672,2527,2078,928,11.1,16594,1599,48499,Wood County,58813.0,52205.0,65421.0,48499,29.7,0.0510389888603256,48499,12.5,48499,46961,645.243,72.78033237090521,48499,TX,7.25
48501,TX,"Yoakum County, Texas",2023,3.5,21.87,829000.0,48501,48501,TX,Yoakum,2.0,,,0.2318571805953978,,,48501,"Yoakum County, Texas",2612,299,85,27,3.3,2527,272,48501,Yoakum County,64634.0,56273.0,72995.0,48501,26.0,0.037136294027565,48501,16.8,48501,7571,799.715,9.467122662448498,48501,TX,7.25
48503,TX,"Young County, Texas",2023,3.25,20.33,2047000.0,48503,48503,TX,Young,2.0,,,0.1105277687311172,,,48503,"Young County, Texas",7643,1111,863,520,11.3,6780,591,48503,Young County,64187.0,58357.0,70017.0,48503,16.9,0.0684286275022896,48503,16.5,48503,18029,914.498,19.7146412567332,48503,TX,7.25
48505,TX,"Zapata County, Texas",2023,3.03,18.94,2160000.0,48505,48505,TX,Zapata,4.0,4.0,0.0,0.2773925065994263,0.2822466790676116,1.74992919877075,48505,"Zapata County, Texas",4565,1755,1430,1015,31.3,3135,740,48505,Zapata County,41688.0,36594.0,46782.0,48505,23.6,0.0882803943044907,48505,38.4,48505,13841,998.412,13.863014466973553,48505,TX,7.25
48507,TX,"Zavala County, Texas",2023,2.86,17.89,1470000.0,48507,48507,TX,Zavala,1.0,,,0.0824742242693901,,,48507,"Zavala County, Texas",3271,1169,1329,831,40.6,1942,338,48507,Zavala County,36878.0,32069.0,41687.0,48507,20.4,0.0804035463161112,48507,33.9,48507,9412,1297.407,7.254469877224341,48507,TX,7.25
49001,UT,"Beaver County, Utah",2023,3.65,22.82,678000.0,49001,49001,UT,Beaver,4.0,,,0.618907630443573,,,49001,"Beaver County, Utah",2518,192,113,43,4.5,2405,149,49001,Beaver County,67100.0,59079.0,75121.0,49001,16.7,0.028594122319301,49001,6.6,49001,7273,2582.912,2.815814088904306,49001,UT,7.25
49003,UT,"Box Elder County, Utah",2023,3.55,22.18,5537000.0,49003,49003,UT,Box Elder,5.0,5.0,0.0,0.094348520040512,0.0877085253596305,-7.037730616262305,49003,"Box Elder County, Utah",19557,2059,1087,599,5.6,18470,1460,49003,Box Elder County,83493.0,77790.0,89196.0,49003,22.3,0.040292478396482,49003,8.4,49003,61246,5781.304,10.59380375084929,49003,UT,7.25
49005,UT,"Cache County, Utah",2023,3.57,22.29,13199000.0,49005,49005,UT,Cache,17.0,17.0,0.0,0.1389490514993667,0.1307652145624161,-5.889811300358517,49005,"Cache County, Utah",44439,4920,2127,750,4.8,42312,4170,49005,Cache County,83027.0,78465.0,87589.0,49005,17.7,0.0310763068475888,49005,12.0,49005,140046,1164.687,120.24346455313746,49005,UT,7.25
49007,UT,"Carbon County, Utah",2023,3.38,21.09,2457000.0,49007,49007,UT,Carbon,4.0,4.0,0.0,0.1965698599815368,0.192678228020668,-1.979770429319305,49007,"Carbon County, Utah",8123,1338,1135,665,14.0,6988,673,49007,Carbon County,59838.0,52577.0,67099.0,49007,19.5,0.0444417087283023,49007,17.0,49007,20517,1479.343,13.868994546903592,49007,UT,7.25
49009,UT,"Daggett County, Utah",2023,3.51,21.93,80000.0,49009,49009,UT,Daggett,1.0,,,0.930232584476471,,,49009,"Daggett County, Utah",288,23,15,5,5.2,273,18,49009,Daggett County,65231.0,56736.0,73726.0,49009,20.9,0.0,49009,9.0,49009,783,696.515,1.1241681801540526,49009,UT,7.25
49011,UT,"Davis County, Utah",2023,3.67,22.96,30515000.0,49011,49011,UT,Davis,25.0,20.0,-20.0,0.0732590034604072,0.0556743256747722,-24.00343569393299,49011,"Davis County, Utah",115919,7812,5317,2440,4.6,110602,5372,49011,Davis County,111081.0,107504.0,114658.0,49011,22.9,0.0259577808642241,49011,6.4,49011,370924,324.716,1142.3028123036745,49011,UT,7.25
49013,UT,"Duchesne County, Utah",2023,3.51,21.93,2115000.0,49013,49013,UT,Duchesne,6.0,5.0,-16.66666666666666,0.2966478765010833,0.2513320744037628,-15.27595701402402,49013,"Duchesne County, Utah",6878,759,720,266,10.5,6158,493,49013,Duchesne County,75705.0,69876.0,81534.0,49013,21.1,0.0331491712707182,49013,11.8,49013,20185,3235.523,6.238558650332574,49013,UT,7.25
49015,UT,"Emery County, Utah",2023,3.38,21.09,1024000.0,49015,49015,UT,Emery,4.0,4.0,0.0,0.3913511335849762,0.3942051827907562,0.7292809349076057,49015,"Emery County, Utah",3453,363,351,204,10.2,3102,159,49015,Emery County,68823.0,61798.0,75848.0,49015,20.7,0.0315667535476397,49015,12.5,49015,10046,4462.635,2.2511363801879383,49015,UT,7.25
49017,UT,"Garfield County, Utah",2023,3.65,22.82,616000.0,49017,49017,UT,Garfield,4.0,4.0,0.0,0.8071025013923645,0.792079210281372,-1.861385770094282,49017,"Garfield County, Utah",2042,221,114,75,5.6,1928,146,49017,Garfield County,64844.0,56736.0,72952.0,49017,13.5,0.009794319294809,49017,9.8,49017,5219,5179.556,1.0076153245567767,49017,UT,7.25
49019,UT,"Grand County, Utah",2023,3.84,23.98,1288000.0,49019,49019,UT,Grand,4.0,3.0,-25.0,0.4159733653068541,0.306247442960739,-26.37811251813509,49019,"Grand County, Utah",4554,551,148,68,3.2,4406,483,49019,Grand County,67360.0,58745.0,75975.0,49019,14.7,0.0553359683794466,49019,13.3,49019,9754,3672.858,2.6556975521514854,49019,UT,7.25
49021,UT,"Iron County, Utah",2023,3.65,22.82,6251000.0,49021,49021,UT,Iron,3.0,5.0,66.66666666666667,0.0602954477071762,0.0880064740777015,45.95873722524373,49021,"Iron County, Utah",20157,2744,1797,632,8.9,18360,2112,49021,Iron County,68170.0,62550.0,73790.0,49021,16.9,0.0340328421888177,49021,13.8,49021,62252,3296.167,18.886179007313647,49021,UT,7.25
49023,UT,"Juab County, Utah",2023,3.57,22.33,1138000.0,49023,49023,UT,Juab,2.0,,,0.1810774058103561,,,49023,"Juab County, Utah",3862,266,230,27,6.0,3632,239,49023,Juab County,85382.0,75784.0,94980.0,49023,23.9,0.034179181771103,49023,6.9,49023,12586,3391.812,3.7107009468685175,49023,UT,7.25
49025,UT,"Kane County, Utah",2023,3.65,22.82,872000.0,49025,49025,UT,Kane,3.0,4.0,33.33333333333333,0.410621404647827,0.5054333806037902,23.08987668026692,49025,"Kane County, Utah",3456,372,82,76,2.4,3374,296,49025,Kane County,69247.0,60456.0,78038.0,49025,15.5,0.0289351851851851,49025,9.5,49025,8170,3994.14,2.045496652596053,49025,UT,7.25
49027,UT,"Millard County, Utah",2023,3.35,20.93,1162000.0,49027,49027,UT,Millard,4.0,4.0,0.0,0.3164306581020355,0.3001425564289093,-5.147447396792382,49027,"Millard County, Utah",4357,385,208,81,4.8,4149,304,49027,Millard County,66467.0,61768.0,71166.0,49027,17.5,0.0201973835207711,49027,7.7,49027,13315,6785.482,1.9622776981797316,49027,UT,7.25
49029,UT,"Morgan County, Utah",2023,3.67,22.96,808000.0,49029,49029,UT,Morgan,1.0,,,0.0879662185907363,,,49029,"Morgan County, Utah",3785,71,13,0,0.3,3772,71,49029,Morgan County,122672.0,110657.0,134687.0,49029,25.3,0.0031704095112285,49029,1.4,49029,12802,609.197,21.01454865995729,49029,UT,7.25
49031,UT,"Piute County, Utah",2023,3.35,20.93,184000.0,49031,49031,UT,Piute,2.0,,,1.372683644294739,,,49031,"Piute County, Utah",555,104,53,26,9.5,502,78,49031,Piute County,58106.0,50869.0,65343.0,49031,30.6,0.0468468468468468,49031,10.2,49031,1694,758.21,2.234209519790032,49031,UT,7.25
49033,UT,"Rich County, Utah",2023,3.57,22.29,257000.0,49033,49033,UT,Rich,,,,,,,49033,"Rich County, Utah",923,50,30,14,3.3,893,36,49033,Rich County,78332.0,69650.0,87014.0,49033,21.9,0.0,49033,3.8,49033,2631,1028.758,2.557452773149759,49033,UT,7.25
49035,UT,"Salt Lake County, Utah",2023,3.7,23.11,112797000.0,49035,49035,UT,Salt Lake,155.0,162.0,4.516129032258065,0.1383001208305358,0.138994112610817,0.5018012826839335,49035,"Salt Lake County, Utah",426245,35480,22043,8785,5.2,404202,26695,49035,Salt Lake County,94013.0,91107.0,96919.0,49035,22.3,0.0548815821886473,49035,8.1,49035,1196523,752.852,1589.320344503302,49035,UT,7.25
49037,UT,"San Juan County, Utah",2023,3.83,23.92,2082000.0,49037,49037,UT,San Juan,3.0,,,0.195490688085556,,,49037,"San Juan County, Utah",4555,878,690,458,15.1,3865,420,49037,San Juan County,57941.0,51925.0,63957.0,49037,24.3,0.0774972557628979,49037,18.1,49037,14483,7823.765,1.8511547828954475,49037,UT,7.25
49039,UT,"Sanpete County, Utah",2023,3.3,20.63,2822000.0,49039,49039,UT,Sanpete,6.0,4.0,-33.33333333333334,0.2051702886819838,0.1274169385433197,-37.89698334888183,49039,"Sanpete County, Utah",8888,1051,647,388,7.3,8241,663,49039,Sanpete County,67295.0,61579.0,73011.0,49039,21.4,0.031053105310531,49039,15.2,49039,29719,1589.816,18.693358225102777,49039,UT,7.25
49041,UT,"Sevier County, Utah",2023,3.35,20.93,2032000.0,49041,49041,UT,Sevier,3.0,3.0,0.0,0.1418775171041488,0.1377410441637038,-2.915523914482143,49041,"Sevier County, Utah",7503,754,751,322,10.0,6752,432,49041,Sevier County,75024.0,72437.0,77611.0,49041,17.4,0.0437158469945355,49041,9.7,49041,22085,1910.476,11.5599463170435,49041,UT,7.25
49043,UT,"Summit County, Utah",2023,4.96,30.98,4173000.0,49043,49043,UT,Summit,11.0,11.0,0.0,0.2711763978004456,0.2588296234607697,-4.553041651051693,49043,"Summit County, Utah",15730,922,222,110,1.4,15508,812,49043,Summit County,139848.0,128246.0,151450.0,49043,22.2,0.0198347107438016,49043,4.9,49043,42970,1870.674,22.970330479816365,49043,UT,7.25
49045,UT,"Tooele County, Utah",2023,3.46,21.63,5931000.0,49045,49045,UT,Tooele,5.0,5.0,0.0,0.0773478969931602,0.0671032890677452,-13.24484352343924,49045,"Tooele County, Utah",23925,1340,1632,320,6.8,22293,1020,49045,Tooele County,94200.0,88921.0,99479.0,49045,30.3,0.0311807732497387,49045,5.2,49045,79347,7040.27,11.270448434506063,49045,UT,7.25
49047,UT,"Uintah County, Utah",2023,3.51,21.93,3818000.0,49047,49047,UT,Uintah,2.0,,,0.0551556758582592,,,49047,"Uintah County, Utah",12145,1562,1603,472,13.2,10542,1090,49047,Uintah County,70989.0,66185.0,75793.0,49047,20.6,0.03095924248662,49047,11.8,49047,37056,4482.881,8.266112796659112,49047,UT,7.25
49049,UT,"Utah County, Utah",2023,3.57,22.33,59140000.0,49049,49049,UT,Utah,47.0,46.0,-2.127659574468088,0.0795118287205696,0.0706541165709495,-11.14011876239061,49049,"Utah County, Utah",203018,17999,8173,2641,4.0,194845,15358,49049,Utah County,100617.0,97871.0,103363.0,49049,22.6,0.0268498359751352,49049,8.7,49049,705400,2004.46,351.9152290392425,49049,UT,7.25
49051,UT,"Wasatch County, Utah",2023,4.0,25.02,3058000.0,49051,49051,UT,Wasatch,5.0,5.0,0.0,0.1642953306436539,0.1416430622339248,-13.78753024872042,49051,"Wasatch County, Utah",12880,661,128,35,1.0,12752,626,49051,Wasatch County,121397.0,108631.0,134163.0,49051,21.6,0.0211180124223602,49051,4.7,49051,36642,1176.952,31.132960392607345,49051,UT,7.25
49053,UT,"Washington County, Utah",2023,3.83,23.96,19932000.0,49053,49053,UT,Washington,19.0,18.0,-5.263157894736848,0.1190946325659752,0.0973430722951889,-18.26409788764957,49053,"Washington County, Utah",69786,6494,3112,1395,4.5,66674,5099,49053,Washington County,78094.0,72949.0,83239.0,49053,19.2,0.0329578998653024,49053,9.8,49053,196431,2427.589,80.91608587779892,49053,UT,7.25
49055,UT,"Wayne County, Utah",2023,3.35,20.93,241000.0,49055,49055,UT,Wayne,2.0,,,0.7487832307815551,,,49055,"Wayne County, Utah",1156,136,81,3,7.0,1075,133,49055,Wayne County,60858.0,53125.0,68591.0,49055,18.9,0.023356401384083,49055,10.6,49055,2584,2461.094,1.0499395797153623,49055,UT,7.25
49057,UT,"Weber County, Utah",2023,3.62,22.6,24494000.0,49057,49057,UT,Weber,29.0,28.0,-3.448275862068961,0.1173362284898757,0.1066025048494339,-9.147834201410385,49057,"Weber County, Utah",94125,7887,5705,2091,6.1,88420,5796,49057,Weber County,86678.0,82705.0,90651.0,49057,23.3,0.0492536520584329,49057,8.1,49057,269648,611.048,441.2877548081329,49057,UT,7.25
50001,VT,"Addison County, Vermont",2023,4.29,26.82,3408000.0,50001,50001,VT,Addison,13.0,12.0,-7.692307692307686,0.3516079187393187,0.3256356716156005,-7.386707107405621,50001,"Addison County, Vermont",14966,1216,1306,416,8.7,13660,800,50001,Addison County,82234.0,76102.0,88366.0,50001,23.6,0.0489108646264867,50001,7.6,50001,37664,766.331,49.14847500623099,50001,VT,13.18
50003,VT,"Bennington County, Vermont",2023,4.04,25.27,3901000.0,50003,50003,VT,Bennington,10.0,12.0,20.0,0.2779553532600402,0.3395777940750122,22.1699060990278,50003,"Bennington County, Vermont",14987,2097,2310,1045,15.4,12677,1052,50003,Bennington County,67124.0,59512.0,74736.0,50003,20.3,0.0746647094148261,50003,11.3,50003,37269,674.236,55.27589746023648,50003,VT,13.18
50005,VT,"Caledonia County, Vermont",2023,4.25,26.55,3415000.0,50005,50005,VT,Caledonia,9.0,8.0,-11.11111111111112,0.2982502579689025,0.2693149447441101,-9.701689253126968,50005,"Caledonia County, Vermont",13091,1567,1949,874,14.9,11142,693,50005,Caledonia County,64229.0,57989.0,70469.0,50005,25.6,0.0672217554044763,50005,11.7,50005,30475,649.213,46.94145064870852,50005,VT,13.18
50007,VT,"Chittenden County, Vermont",2023,4.31,26.95,15866000.0,50007,50007,VT,Chittenden,43.0,50.0,16.27906976744187,0.2656961679458618,0.3043102622032166,14.533176957683008,50007,"Chittenden County, Vermont",71456,7149,5608,2316,7.8,65848,4833,50007,Chittenden County,96142.0,90229.0,102055.0,50007,21.1,0.0706308777429467,50007,9.7,50007,169758,536.849,316.21182120111985,50007,VT,13.18
50009,VT,"Essex County, Vermont",2023,3.72,23.24,670000.0,50009,50009,VT,Essex,1.0,,,0.1606425642967224,,,50009,"Essex County, Vermont",2823,376,530,213,18.8,2293,163,50009,Essex County,58359.0,52493.0,64225.0,50009,28.1,0.0417995040736804,50009,13.8,50009,5982,662.37,9.031206123465736,50009,VT,13.18
50011,VT,"Franklin County, Vermont",2023,3.95,24.7,4706000.0,50011,50011,VT,Franklin,15.0,16.0,6.666666666666665,0.3061349391937255,0.322028785943985,5.191778106778465,50011,"Franklin County, Vermont",19963,2219,2456,1077,12.3,17507,1142,50011,Franklin County,85765.0,81776.0,89754.0,50011,27.1,0.0582577768872413,50011,10.3,50011,50638,630.961,80.25535651173368,50011,VT,13.18
50013,VT,"Grand Isle County, Vermont",2023,3.74,23.35,538000.0,50013,50013,VT,Grand Isle,4.0,3.0,-25.0,0.577951192855835,0.4184684157371521,-27.59450609153159,50013,"Grand Isle County, Vermont",3140,255,283,83,9.0,2857,172,50013,Grand Isle County,82896.0,73241.0,92551.0,50013,31.0,0.0140127388535031,50013,7.9,50013,7450,81.77,91.10920875626758,50013,VT,13.18
50015,VT,"Lamoille County, Vermont",2023,4.39,27.43,2563000.0,50015,50015,VT,Lamoille,10.0,10.0,0.0,0.3943217694759368,0.3946174085140228,0.0749740595044512,50015,"Lamoille County, Vermont",11923,1125,1243,365,10.4,10680,760,50015,Lamoille County,72811.0,66318.0,79304.0,50015,27.1,0.0469680449551287,50015,8.5,50015,26148,461.255,56.68881638139424,50015,VT,13.18
50017,VT,"Orange County, Vermont",2023,4.27,26.68,2906000.0,50017,50017,VT,Orange,7.0,6.0,-14.28571428571429,0.2421307563781738,0.2080660313367843,-14.06873110666916,50017,"Orange County, Vermont",12742,1143,1240,487,9.7,11502,656,50017,Orange County,73771.0,66703.0,80839.0,50017,26.2,0.0386909433369957,50017,9.3,50017,29761,687.008,43.31972844566584,50017,VT,13.18
50019,VT,"Orleans County, Vermont",2023,3.72,23.24,2700000.0,50019,50019,VT,Orleans,13.0,14.0,7.692307692307686,0.486017644405365,0.5205041170120239,7.095724404996151,50019,"Orleans County, Vermont",12072,1461,1738,670,14.4,10334,791,50019,Orleans County,59906.0,54654.0,65158.0,50019,29.0,0.0641153081510934,50019,11.7,50019,27606,694.552,39.746484064548085,50019,VT,13.18
50021,VT,"Rutland County, Vermont",2023,4.16,25.99,6653000.0,50021,50021,VT,Rutland,20.0,19.0,-5.000000000000004,0.33815199136734,0.3289245963096619,-2.72877146763697,50021,"Rutland County, Vermont",25321,3134,2710,1251,10.7,22611,1883,50021,Rutland County,62634.0,56536.0,68732.0,50021,23.0,0.0638205442123139,50021,11.8,50021,60425,930.55,64.93471602815539,50021,VT,13.18
