FIPS,State,"County, State",Year,Cost Per Meal,Weighted weekly $ needed by FI,Weighted Annual Food Budget Shortfall,State_count,County,GROC16,GROC20,PCH_GROC_16_20,GROCPTH16,GROCPTH20,PCH_GROCPTH_16_20,GEO_ID,NAME,Total_Households,Total_Below_Poverty,SNAP_Total_Households,SNAP_Below_Poverty,SNAP_Participation_Rate_Pct,No_SNAP_Total_Households,No_SNAP_Below_Poverty_Gap,Name,Median_Household_Income,Median_Income_Lower_Bound,Median_Income_Upper_Bound,mean_commute_time,pct_households_no_vehicle,poverty_rate,total_population,land_area_sqmi,population_density,state_abbr,min_wage_2023,diabetes_rate,obesity_rate,FIPS_match,YEAR,BENE_GEO_DESC,BENE_GEO_CD,BENE_AGE_LVL,BENES_TOTAL_CNT,BENE_AVG_AGE,BENE_AVG_RISK_SCRE,TOT_MDCR_PYMT_PC,TOT_MDCR_STDZD_PYMT_PC
46065,SD,"Hughes County, South Dakota",2023,3.62,22.62,1297000.0,SD,Hughes,2.0,,,0.1135395988821983,,,46065,"Hughes County, South Dakota",7253,644,446,217,6.1,6807,427,Hughes County,75885.0,69555.0,82215.0,14.6,0.0778988004963463,9.2,17664,741.527,23.82111507740109,SD,10.8,8.3,36.0,46065,2023,SD-Hughes,46065.0,All,3817,73,0.92,10733.49,10236.59
46067,SD,"Hutchinson County, South Dakota",2023,3.63,22.69,571000.0,SD,Hutchinson,5.0,3.0,-40.0,0.682035207748413,0.4119747281074523,-39.59626666964966,46067,"Hutchinson County, South Dakota",2908,306,231,109,7.9,2677,197,Hutchinson County,68648.0,60528.0,76768.0,17.2,0.0536451169188445,12.2,7404,813.013,9.106865449875954,SD,10.8,8.4,35.6,46067,2023,SD-Hutchinson,46067.0,All,1965,74,0.86,10987.6,11361.35
46069,SD,"Hyde County, South Dakota",2023,3.62,22.62,89000.0,SD,Hyde,1.0,,,0.7518796920776367,,,46069,"Hyde County, South Dakota",503,35,12,0,2.4,491,35,Hyde County,66253.0,57518.0,74988.0,15.3,0.0198807157057654,5.7,1191,860.629,1.3838715637051504,SD,10.8,8.2,36.7,46069,2023,SD-Hyde,46069.0,All,375,75,0.79,11497.06,10964.42
46071,SD,"Jackson County, South Dakota",2023,3.76,23.47,449000.0,SD,Jackson,2.0,,,0.6114338040351867,,,46071,"Jackson County, South Dakota",830,314,195,120,23.5,635,194,Jackson County,47946.0,41659.0,54233.0,11.4,0.1277108433734939,42.4,2802,1863.883,1.5033132444472104,SD,10.8,16.1,38.7,46071,2023,SD-Jackson,46071.0,All,494,72,1.03,14399.25,13819.27
46073,SD,"Jerauld County, South Dakota",2023,3.74,23.35,142000.0,SD,Jerauld,1.0,,,0.498256117105484,,,46073,"Jerauld County, South Dakota",785,86,27,22,3.4,758,64,Jerauld County,57613.0,50619.0,64607.0,15.8,0.0535031847133758,8.3,1772,526.133,3.3679696958753773,SD,10.8,8.1,36.4,46073,2023,SD-Jerauld,46073.0,All,597,75,0.91,12007.35,11697.11
46075,SD,"Jones County, South Dakota",2023,3.76,23.47,93000.0,SD,Jones,1.0,,,1.0764262676239007,,,46075,"Jones County, South Dakota",342,48,4,4,1.2,338,44,Jones County,60640.0,52731.0,68549.0,15.3,0.043859649122807,18.3,1004,969.672,1.035401661592786,SD,10.8,8.0,35.3,46075,2023,SD-Jones,46075.0,All,251,74,0.7,8619.56,8127.3
46077,SD,"Kingsbury County, South Dakota",2023,3.74,23.35,390000.0,SD,Kingsbury,3.0,5.0,66.66666666666667,0.6036217212677002,1.0026067495346067,66.09852068096151,46077,"Kingsbury County, South Dakota",2112,223,83,52,3.9,2029,171,Kingsbury County,67518.0,59315.0,75721.0,20.8,0.0407196969696969,10.6,5244,832.237,6.301089713627248,SD,10.8,7.9,35.4,46077,2023,SD-Kingsbury,46077.0,All,1489,73,0.84,10600.24,10221.76
46079,SD,"Lake County, South Dakota",2023,3.74,23.35,906000.0,SD,Lake,1.0,,,0.0792330279946327,,,46079,"Lake County, South Dakota",4716,382,246,118,5.2,4470,264,Lake County,70136.0,61781.0,78491.0,14.9,0.0351993214588634,8.4,10972,562.891,19.492228513157965,SD,10.8,8.1,34.4,46079,2023,SD-Lake,46079.0,All,2801,73,0.84,11932.1,11595.12
46081,SD,"Lawrence County, South Dakota",2023,3.87,24.19,2605000.0,SD,Lawrence,5.0,6.0,20.0,0.1969356834888458,0.2288242280483246,16.19236493587759,46081,"Lawrence County, South Dakota",12054,1450,1027,456,8.5,11027,994,Lawrence County,69088.0,61008.0,77168.0,19.1,0.04836568773851,11.6,27233,800.053,34.03899491658677,SD,10.8,8.5,32.0,46081,2023,SD-Lawrence,46081.0,All,8008,72,0.75,10131.26,9483.9
46083,SD,"Lincoln County, South Dakota",2023,3.9,24.35,4418000.0,SD,Lincoln,7.0,9.0,28.57142857142858,0.1282803118228912,0.1428140699863434,11.32968727384918,46083,"Lincoln County, South Dakota",27879,1472,919,337,3.3,26960,1135,Lincoln County,102130.0,94606.0,109654.0,19.3,0.0207324509487427,5.6,70638,577.293,122.36074229204236,SD,10.8,7.4,34.0,46083,2023,SD-Lincoln,46083.0,All,11567,73,0.86,11746.16,11519.59
46085,SD,"Lyman County, South Dakota",2023,3.62,22.62,446000.0,SD,Lyman,5.0,3.0,-40.0,1.280409693717957,0.7900974750518798,-38.29338539622776,46085,"Lyman County, South Dakota",1188,202,136,58,11.4,1052,144,Lyman County,55274.0,49474.0,61074.0,15.8,0.0572390572390572,23.7,3724,1642.285,2.267572315402016,SD,10.8,12.4,41.1,46085,2023,SD-Lyman,46085.0,All,734,72,0.84,8358.85,7920.9
46087,SD,"McCook County, South Dakota",2023,3.78,23.62,401000.0,SD,McCook,4.0,3.0,-25.0,0.7255577445030212,0.54347825050354,-25.095107230121087,46087,"McCook County, South Dakota",2221,162,112,35,5.0,2109,127,McCook County,85702.0,78741.0,92663.0,25.2,0.0211616389013957,6.8,5751,574.205,10.01558676779199,SD,10.8,7.9,34.6,46087,2023,SD-McCook,46087.0,All,1395,74,0.87,11748.74,11405.7
46089,SD,"McPherson County, South Dakota",2023,3.62,22.62,192000.0,SD,McPherson,2.0,,,0.8285003900527954,,,46089,"McPherson County, South Dakota",915,98,29,19,3.2,886,79,McPherson County,55704.0,48703.0,62705.0,18.4,0.0153005464480874,12.9,2145,1136.668,1.887094560592891,SD,10.8,8.6,36.3,46089,2023,SD-McPherson,46089.0,All,735,75,0.9,10860.8,10272.66
46091,SD,"Marshall County, South Dakota",2023,3.62,22.62,309000.0,SD,Marshall,3.0,,,0.620475709438324,,,46091,"Marshall County, South Dakota",1651,104,26,13,1.6,1625,91,Marshall County,69480.0,60591.0,78369.0,16.0,0.0230163537250151,6.1,4344,838.081,5.183269874868897,SD,10.8,8.2,35.6,46091,2023,SD-Marshall,46091.0,All,1190,74,0.89,11490.8,11039.6
46093,SD,"Meade County, South Dakota",2023,3.36,21.0,2147000.0,SD,Meade,4.0,4.0,0.0,0.1461240649223327,0.1399188488721848,-4.246539441293384,46093,"Meade County, South Dakota",11968,863,708,248,5.9,11260,615,Meade County,74577.0,67608.0,81546.0,19.8,0.0382687165775401,7.1,30546,3470.934,8.800513060749642,SD,10.8,7.7,33.6,46093,2023,SD-Meade,46093.0,All,6260,72,0.76,10338.08,10005.29
46095,SD,"Mellette County, South Dakota",2023,3.76,23.47,356000.0,SD,Mellette,1.0,,,0.4828585088253021,,,46095,"Mellette County, South Dakota",641,169,159,139,24.8,482,30,Mellette County,48596.0,42761.0,54431.0,16.7,0.0592823712948517,41.7,1943,1307.311,1.486256904439724,SD,10.8,17.0,43.3,46095,2023,SD-Mellette,46095.0,All,371,72,1,12280.98,11743.41
46097,SD,"Miner County, South Dakota",2023,3.74,23.35,198000.0,SD,Miner,2.0,,,0.8956560492515564,,,46097,"Miner County, South Dakota",932,90,64,7,6.9,868,83,Miner County,69943.0,62713.0,77173.0,25.2,0.0354077253218884,11.2,2300,570.17,4.033884630899556,SD,10.8,8.2,36.4,46097,2023,SD-Miner,46097.0,All,643,74,0.8,10746.91,10603.21
46099,SD,"Minnehaha County, South Dakota",2023,3.78,23.62,15421000.0,SD,Minnehaha,31.0,32.0,3.2258064516129,0.166164606809616,0.1627182066440582,-2.074087997275253,46099,"Minnehaha County, South Dakota",84814,7153,7124,2818,8.4,77690,4335,Minnehaha County,73277.0,68531.0,78023.0,17.8,0.0558869997877708,8.8,203289,806.841,251.95670522444945,SD,10.8,8.3,35.5,46099,2023,SD-Minnehaha,46099.0,All,40321,72,0.9,10892.27,10666.37
46101,SD,"Moody County, South Dakota",2023,3.74,23.35,524000.0,SD,Moody,1.0,,,0.1538698226213454,,,46101,"Moody County, South Dakota",2559,325,108,27,4.2,2451,298,Moody County,72783.0,64336.0,81230.0,19.9,0.0289175459163735,11.6,6397,519.379,12.316631977804262,SD,10.8,8.7,33.7,46101,2023,SD-Moody,46101.0,All,1443,74,0.86,11059.54,10770.52
46102,SD,"Oglala Lakota County, South Dakota",2023,3.76,23.47,2727000.0,SD,Oglala Lakota,2.0,,,0.1386385709047318,,,46102,"Oglala Lakota County, South Dakota",2923,1532,1446,1108,49.5,1477,424,Oglala Lakota County,42791.0,37300.0,48282.0,13.5,0.2254533014026685,57.6,13491,2093.601,6.443921262934055,SD,10.8,21.6,46.8,46102,2023,SD-Oglala Lakota,46102.0,All,1431,68,1.74,24065.95,21798.68
46103,SD,"Pennington County, South Dakota",2023,3.76,23.47,10146000.0,SD,Pennington,16.0,10.0,-37.5,0.1464664936065674,0.0862619280815124,-41.104667724738526,46103,"Pennington County, South Dakota",46370,4869,3738,2058,8.1,42632,2811,Pennington County,74641.0,69478.0,79804.0,19.4,0.0555100280353677,11.2,113512,2776.765,40.8792245652765,SD,10.8,8.0,35.8,46103,2023,SD-Pennington,46103.0,All,30490,72,0.82,10763.16,10041.28
46105,SD,"Perkins County, South Dakota",2023,3.88,24.23,272000.0,SD,Perkins,2.0,,,0.6761325001716613,,,46105,"Perkins County, South Dakota",1309,162,107,61,8.2,1202,101,Perkins County,56922.0,50929.0,62915.0,14.7,0.0450725744843391,13.7,3001,2870.46,1.045477031555918,SD,10.8,8.7,35.6,46105,2023,SD-Perkins,46105.0,All,862,74,0.76,9691.4,8781.6
46107,SD,"Potter County, South Dakota",2023,3.62,22.62,158000.0,SD,Potter,2.0,,,0.8845643401145935,,,46107,"Potter County, South Dakota",1066,85,22,2,2.1,1044,83,Potter County,70243.0,61471.0,79015.0,14.2,0.0262664165103189,6.2,2388,861.138,2.773074698828759,SD,10.8,8.1,36.9,46107,2023,SD-Potter,46107.0,All,690,75,0.81,15561.47,14732.43
46109,SD,"Roberts County, South Dakota",2023,3.65,22.81,996000.0,SD,Roberts,3.0,3.0,0.0,0.294348508119583,0.2903881669044495,-1.345459924507153,46109,"Roberts County, South Dakota",3625,507,386,258,10.6,3239,249,Roberts County,65069.0,59847.0,70291.0,16.2,0.0463448275862068,15.7,10221,1101.055,9.282915022410323,SD,10.8,12.2,44.9,46109,2023,SD-Roberts,46109.0,All,2259,73,0.94,10862.16,10508.9
46111,SD,"Sanborn County, South Dakota",2023,3.74,23.35,198000.0,SD,Sanborn,1.0,,,0.4217629730701447,,,46111,"Sanborn County, South Dakota",946,90,54,30,5.7,892,60,Sanborn County,67523.0,60181.0,74865.0,21.2,0.0697674418604651,8.5,2384,569.242,4.188025479497297,SD,10.8,8.5,36.1,46111,2023,SD-Sanborn,46111.0,All,580,73,0.78,8145.61,8401.88
46115,SD,"Spink County, South Dakota",2023,3.62,22.62,473000.0,SD,Spink,2.0,,,0.3084991574287415,,,46115,"Spink County, South Dakota",2486,202,107,58,4.3,2379,144,Spink County,69262.0,61309.0,77215.0,17.1,0.0333869670152856,10.1,6219,1503.499,4.136351271267889,SD,10.8,8.0,35.9,46115,2023,SD-Spink,46115.0,All,1668,73,0.83,12775.64,12318.3
46117,SD,"Stanley County, South Dakota",2023,3.62,22.62,185000.0,SD,Stanley,,,,,,,46117,"Stanley County, South Dakota",1290,40,30,5,2.3,1260,35,Stanley County,82778.0,72615.0,92941.0,18.0,0.0263565891472868,5.1,3015,1444.432,2.087325675421204,SD,10.8,7.6,34.2,46117,2023,SD-Stanley,46117.0,All,775,73,0.87,10435.68,10068.51
46119,SD,"Sully County, South Dakota",2023,3.62,22.62,96000.0,SD,Sully,1.0,,,0.7097232341766357,,,46119,"Sully County, South Dakota",637,46,31,7,4.9,606,39,Sully County,74496.0,64992.0,84000.0,19.3,0.0235478806907378,6.3,1526,1006.727,1.5158031919279011,SD,10.8,8.1,35.4,46119,2023,SD-Sully,46119.0,All,355,74,0.82,10689.31,10100.67
46121,SD,"Todd County, South Dakota",2023,3.76,23.47,1773000.0,SD,Todd,3.0,3.0,0.0,0.2925972938537598,0.2908949851989746,-0.5817923441342465,46121,"Todd County, South Dakota",2544,962,1023,766,40.2,1521,196,Todd County,50268.0,47095.0,53441.0,16.7,0.127751572327044,48.4,9244,1388.593,6.657098228206537,SD,10.8,22.2,47.3,46121,2023,SD-Todd,46121.0,All,1022,69,1.32,18726.15,17220.95
46123,SD,"Tripp County, South Dakota",2023,3.63,22.69,530000.0,SD,Tripp,3.0,3.0,0.0,0.5452562570571899,0.5579319596290588,2.324723908769255,46123,"Tripp County, South Dakota",2258,338,231,172,10.2,2027,166,Tripp County,58195.0,50897.0,65493.0,13.8,0.0713020372010628,18.4,5611,1612.289,3.480145308936549,SD,10.8,10.5,38.3,46123,2023,SD-Tripp,46123.0,All,1442,73,0.81,12457.54,12468.14
46125,SD,"Turner County, South Dakota",2023,3.9,24.35,657000.0,SD,Turner,3.0,3.0,0.0,0.3632840812206267,0.3585086166858673,-1.314526229366852,46125,"Turner County, South Dakota",3568,339,304,161,8.5,3264,178,Turner County,75454.0,68484.0,82424.0,25.3,0.038677130044843,9.3,8882,617.064,14.393968858983834,SD,10.8,8.3,34.6,46125,2023,SD-Turner,46125.0,All,2128,73,0.92,11371.45,11048.77
46127,SD,"Union County, South Dakota",2023,3.55,22.19,1178000.0,SD,Union,3.0,3.0,0.0,0.1977066099643707,0.1852766871452332,-6.287054753190901,46127,"Union County, South Dakota",7310,718,303,133,4.1,7007,585,Union County,97016.0,87063.0,106969.0,17.7,0.0369357045143638,6.2,17081,460.757,37.07160173366872,SD,10.8,7.6,38.2,46127,2023,SD-Union,46127.0,All,3771,74,0.87,11176.96,11193.96
46129,SD,"Walworth County, South Dakota",2023,3.86,24.11,541000.0,SD,Walworth,3.0,3.0,0.0,0.5485463738441467,0.5622189044952391,2.492502239195771,46129,"Walworth County, South Dakota",2415,300,182,88,7.5,2233,212,Walworth County,57426.0,50011.0,64841.0,16.7,0.0256728778467908,14.9,5271,707.455,7.450650571414436,SD,10.8,9.3,36.3,46129,2023,SD-Walworth,46129.0,All,1561,75,0.83,10224.36,10267.92
46135,SD,"Yankton County, South Dakota",2023,3.63,22.69,1831000.0,SD,Yankton,1.0,,,0.0441442616283893,,,46135,"Yankton County, South Dakota",9695,1020,712,421,7.3,8983,599,Yankton County,73061.0,65680.0,80442.0,15.3,0.0517792676637441,11.9,23414,521.189,44.924202160828415,SD,10.8,8.3,36.5,46135,2023,SD-Yankton,46135.0,All,5842,72,0.9,10334.64,10021.97
46137,SD,"Ziebach County, South Dakota",2023,3.36,21.0,350000.0,SD,Ziebach,,,,,,,46137,"Ziebach County, South Dakota",735,215,186,127,25.3,549,88,Ziebach County,42254.0,36764.0,47744.0,21.7,0.1224489795918367,33.5,2377,1961.248,1.2119833901678931,SD,10.8,18.1,48.4,46137,2023,SD-Ziebach,46137.0,All,185,71,1.23,14873.6,12679.2
47001,TN,"Anderson County, Tennessee",2023,3.86,24.1,9767000.0,TN,Anderson,12.0,10.0,-16.66666666666666,0.1587994694709778,0.128935769200325,-18.805919421607808,47001,"Anderson County, Tennessee",32755,4747,3901,2269,11.9,28854,2478,Anderson County,61009.0,55187.0,66831.0,24.5,0.0560525110670126,13.4,79153,337.206,234.73188496052856,TN,7.25,11.0,38.3,47001,2023,TN-Anderson,47001.0,All,20277,74,1,10147.2,11039.12
47003,TN,"Bedford County, Tennessee",2023,3.46,21.61,5276000.0,TN,Bedford,7.0,6.0,-14.28571428571429,0.1475112736225127,0.1195719316601753,-18.94047910794627,47003,"Bedford County, Tennessee",19505,2317,1997,749,10.2,17508,1568,Bedford County,69272.0,64397.0,74147.0,28.4,0.029838502947962,12.6,52237,473.639,110.28863754885047,TN,7.25,11.7,36.7,47003,2023,TN-Bedford,47003.0,All,10309,73,0.93,11341.64,11375.73
47005,TN,"Benton County, Tennessee",2023,3.48,21.77,2020000.0,TN,Benton,6.0,4.0,-33.33333333333334,0.3728097379207611,0.2479697465896605,-33.48624744282688,47005,"Benton County, Tennessee",7121,1185,1126,690,15.8,5995,495,Benton County,52795.0,47139.0,58451.0,26.5,0.0540654402471563,17.8,16006,394.306,40.59283906407714,TN,7.25,12.0,35.3,47005,2023,TN-Benton,47005.0,All,5056,73,0.98,11732.81,12046.66
47007,TN,"Bledsoe County, Tennessee",2023,3.58,22.34,2162000.0,TN,Bledsoe,1.0,,,0.067838005721569,,,47007,"Bledsoe County, Tennessee",4858,920,878,513,18.1,3980,407,Bledsoe County,50731.0,44964.0,56498.0,35.1,0.0510498147385755,20.7,15032,406.555,36.97408714688049,TN,7.25,12.3,37.5,47007,2023,TN-Bledsoe,47007.0,All,3739,73,1,11889.97,12540.43
47009,TN,"Blount County, Tennessee",2023,3.93,24.59,13439000.0,TN,Blount,15.0,13.0,-13.33333333333333,0.1168624758720397,0.0964742377400398,-17.44635134576847,47009,"Blount County, Tennessee",55522,4808,3281,1327,5.9,52241,3481,Blount County,77206.0,72906.0,81506.0,25.3,0.0271243831274089,8.4,139333,558.82,249.3343115851258,TN,7.25,10.3,32.3,47009,2023,TN-Blount,47009.0,All,35601,73,0.95,10444.67,11039.47
47011,TN,"Bradley County, Tennessee",2023,3.81,23.78,12710000.0,TN,Bradley,14.0,14.0,0.0,0.1340110450983046,0.1283567547798157,-4.219271862510531,47011,"Bradley County, Tennessee",42596,5753,4973,2110,11.7,37623,3643,Bradley County,61440.0,58013.0,64867.0,23.3,0.0529627195041787,12.7,111065,328.762,337.8279728192431,TN,7.25,11.1,40.2,47011,2023,TN-Bradley,47011.0,All,25244,73,0.96,11077.9,11787.25
47013,TN,"Campbell County, Tennessee",2023,3.52,21.98,5467000.0,TN,Campbell,8.0,8.0,0.0,0.2008586674928664,0.2008183300495148,-0.0200825007231397,47013,"Campbell County, Tennessee",17186,3541,3181,1926,18.5,14005,1615,Campbell County,50443.0,44820.0,56066.0,30.1,0.0573722797625974,18.5,39761,480.19,82.8026406214207,TN,7.25,12.1,40.6,47013,2023,TN-Campbell,47013.0,All,10905,72,1.03,10813.42,11535.68
47015,TN,"Cannon County, Tennessee",2023,3.39,21.2,1582000.0,TN,Cannon,,,,,,,47015,"Cannon County, Tennessee",5776,996,603,323,10.4,5173,673,Cannon County,60098.0,52643.0,67553.0,35.4,0.0462257617728531,18.3,14818,265.635,55.78331168708943,TN,7.25,11.1,35.7,47015,2023,TN-Cannon,47015.0,All,3647,73,0.96,13555.48,13517.96
47017,TN,"Carroll County, Tennessee",2023,3.38,21.11,3176000.0,TN,Carroll,6.0,5.0,-16.66666666666666,0.214622974395752,0.1799920797348021,-16.13568852936145,47017,"Carroll County, Tennessee",11541,1911,1438,789,12.5,10103,1122,Carroll County,51159.0,45252.0,57066.0,26.2,0.054501343037865,17.0,28641,597.658,47.922055757640656,TN,7.25,11.7,37.2,47017,2023,TN-Carroll,47017.0,All,7869,74,0.99,11366.66,11815.61
47019,TN,"Carter County, Tennessee",2023,3.46,21.63,6896000.0,TN,Carter,9.0,8.0,-11.11111111111112,0.1593456268310546,0.1417987197637558,-11.01185355146451,47019,"Carter County, Tennessee",24425,4372,3483,1543,14.3,20942,2829,Carter County,48885.0,44215.0,53555.0,24.3,0.0459774820880245,17.1,56712,341.258,166.18511507422537,TN,7.25,11.9,38.4,47019,2023,TN-Carter,47019.0,All,16102,73,1.08,11854.83,12706.21
47021,TN,"Cheatham County, Tennessee",2023,3.6,22.51,3577000.0,TN,Cheatham,5.0,5.0,0.0,0.1256502419710159,0.1216515377163887,-3.182408717963014,47021,"Cheatham County, Tennessee",16279,1355,957,450,5.9,15322,905,Cheatham County,82030.0,74117.0,89943.0,33.5,0.0198415136064868,7.7,41829,302.498,138.27860018909217,TN,7.25,10.1,33.4,47021,2023,TN-Cheatham,47021.0,All,9162,72,0.92,11814.62,12024.52
47023,TN,"Chester County, Tennessee",2023,3.68,22.97,1769000.0,TN,Chester,5.0,,,0.29185152053833,,,47023,"Chester County, Tennessee",6430,1091,857,545,13.3,5573,546,Chester County,65714.0,59889.0,71539.0,28.2,0.0312597200622083,16.1,17611,285.736,61.63381582999692,TN,7.25,12.4,36.9,47023,2023,TN-Chester,47023.0,All,3998,73,0.97,10174.93,10653.28
47025,TN,"Claiborne County, Tennessee",2023,3.62,22.61,4294000.0,TN,Claiborne,5.0,7.0,39.99999999999999,0.1578681468963623,0.2185928821563721,38.4654766992828,47025,"Claiborne County, Tennessee",13724,2613,2031,1059,14.8,11693,1554,Claiborne County,53195.0,48475.0,57915.0,27.4,0.0404401049256776,17.4,32466,434.604,74.70248778198084,TN,7.25,11.6,36.9,47025,2023,TN-Claiborne,47025.0,All,9226,71,0.97,10821.03,11645.9
47027,TN,"Clay County, Tennessee",2023,3.48,21.74,1022000.0,TN,Clay,4.0,3.0,-25.0,0.522193193435669,0.3932363390922545,-24.695238460495368,47027,"Clay County, Tennessee",3486,871,879,433,25.2,2607,438,Clay County,46575.0,40959.0,52191.0,27.6,0.0674125071715433,24.2,7670,236.529,32.42731335269671,TN,7.25,12.8,36.7,47027,2023,TN-Clay,47027.0,All,2305,73,0.94,11495.72,11774.41
47029,TN,"Cocke County, Tennessee",2023,3.48,21.73,4819000.0,TN,Cocke,6.0,6.0,0.0,0.1702465713024139,0.1656314730644226,-2.710831826265325,47029,"Cocke County, Tennessee",15509,3135,2913,1724,18.8,12596,1411,Cocke County,47491.0,42291.0,52691.0,32.8,0.0440389451286349,21.9,36813,436.135,84.40735093491695,TN,7.25,12.4,39.0,47029,2023,TN-Cocke,47029.0,All,11390,72,1.01,10348.42,10796.44
47031,TN,"Coffee County, Tennessee",2023,3.62,22.64,6970000.0,TN,Coffee,12.0,10.0,-16.66666666666666,0.2198083996772766,0.1735147088766098,-21.06092891292387,47031,"Coffee County, Tennessee",23097,3558,2706,1515,11.7,20391,2043,Coffee County,65038.0,59749.0,70327.0,25.5,0.0417370221240853,17.4,59710,428.964,139.1958299530963,TN,7.25,11.1,38.2,47031,2023,TN-Coffee,47031.0,All,14069,74,0.98,12478.25,12841.64
47033,TN,"Crockett County, Tennessee",2023,3.36,20.99,1433000.0,TN,Crockett,3.0,3.0,0.0,0.2074114978313446,0.2115655839443207,2.002823448270918,47033,"Crockett County, Tennessee",5508,829,741,312,13.5,4767,517,Crockett County,56083.0,50204.0,61962.0,24.0,0.0722585330428467,14.5,13944,265.528,52.51423578680967,TN,7.25,12.6,37.2,47033,2023,TN-Crockett,47033.0,All,3415,74,1,10670.13,11210.9
47035,TN,"Cumberland County, Tennessee",2023,3.78,23.64,7421000.0,TN,Cumberland,10.0,6.0,-40.0,0.170651376247406,0.097397856414318,-42.925830101063376,47035,"Cumberland County, Tennessee",28195,3959,3191,983,11.3,25004,2976,Cumberland County,60632.0,55820.0,65444.0,22.9,0.0489448483773718,14.4,63553,681.306,93.28113945862798,TN,7.25,11.2,37.2,47035,2023,TN-Cumberland,47035.0,All,25049,74,0.92,10053.62,10420.32
47037,TN,"Davidson County, Tennessee",2023,4.12,25.77,82078000.0,TN,Davidson,124.0,115.0,-7.2580645161290365,0.1806474179029465,0.1656640321016311,-8.294270671150793,47037,"Davidson County, Tennessee",324907,41807,26860,13399,8.3,298047,28408,Davidson County,80216.0,77709.0,82723.0,24.7,0.0653817861726586,13.9,715388,503.477,1420.8950955058524,TN,7.25,11.3,32.6,47037,2023,TN-Davidson,47037.0,All,106229,73,0.97,12439.99,12475.94
47039,TN,"Decatur County, Tennessee",2023,3.41,21.29,1408000.0,TN,Decatur,4.0,4.0,0.0,0.3410641252994536,0.3447978496551514,1.094727964255826,47039,"Decatur County, Tennessee",4568,1090,787,379,17.2,3781,711,Decatur County,52000.0,45339.0,58661.0,26.8,0.0569176882661996,22.1,11579,333.879,34.680228466001154,TN,7.25,12.0,36.9,47039,2023,TN-Decatur,47039.0,All,3632,73,0.98,13171.57,13736.05
47041,TN,"DeKalb County, Tennessee",2023,3.43,21.4,2668000.0,TN,DeKalb,4.0,5.0,25.0,0.2060368806123734,0.2399577647447586,16.46350111279455,47041,"DeKalb County, Tennessee",8652,1573,1145,539,13.2,7507,1034,DeKalb County,57936.0,50827.0,65045.0,29.3,0.0701571890892279,18.6,20959,304.415,68.85008951595682,TN,7.25,12.0,36.0,47041,2023,TN-DeKalb,47041.0,All,5162,72,0.93,11853.02,12021.12
47043,TN,"Dickson County, Tennessee",2023,3.71,23.21,5457000.0,TN,Dickson,7.0,6.0,-14.28571428571429,0.1347812712192535,0.110342800617218,-18.13194843835579,47043,"Dickson County, Tennessee",21757,2389,2017,1157,9.3,19740,1232,Dickson County,74028.0,70444.0,77612.0,32.7,0.0292319713195753,10.9,55983,489.899,114.27457496341084,TN,7.25,10.3,36.6,47043,2023,TN-Dickson,47043.0,All,12392,72,0.94,11932.56,12370.6
47045,TN,"Dyer County, Tennessee",2023,3.57,22.32,4413000.0,TN,Dyer,7.0,8.0,14.28571428571428,0.1862296462059021,0.2180252373218536,17.07332412627645,47045,"Dyer County, Tennessee",14769,2351,2336,1367,15.8,12433,984,Dyer County,57548.0,52426.0,62670.0,19.8,0.0667614598144762,16.3,36508,512.351,71.25583828273976,TN,7.25,11.8,34.5,47045,2023,TN-Dyer,47045.0,All,8641,73,1.01,11778.62,12479.83
47047,TN,"Fayette County, Tennessee",2023,3.81,23.79,4128000.0,TN,Fayette,4.0,3.0,-25.0,0.1007252186536788,0.0720807313919067,-28.43824778406271,47047,"Fayette County, Tennessee",17210,1859,1663,760,9.7,15547,1099,Fayette County,76680.0,67678.0,85682.0,34.1,0.0532248692620569,10.3,43267,704.072,61.4525219011692,TN,7.25,11.6,32.4,47047,2023,TN-Fayette,47047.0,All,11852,74,0.9,11104.53,11341.4
47049,TN,"Fentress County, Tennessee",2023,3.47,21.69,2454000.0,TN,Fentress,4.0,4.0,0.0,0.2213736176490784,0.2129131853580475,-3.821788874789211,47049,"Fentress County, Tennessee",7831,1813,1763,977,22.5,6068,836,Fentress County,47860.0,41926.0,53794.0,27.5,0.0515898352700804,21.0,19309,498.607,38.725890330460665,TN,7.25,12.3,35.3,47049,2023,TN-Fentress,47049.0,All,6161,72,1,11749.09,12221.71
47051,TN,"Franklin County, Tennessee",2023,3.54,22.15,4609000.0,TN,Franklin,5.0,4.0,-20.0,0.1202530115842818,0.0941508784890174,-21.70601197540087,47051,"Franklin County, Tennessee",17445,2201,1449,756,8.3,15996,1445,Franklin County,64243.0,57361.0,71125.0,25.1,0.0411579249068501,12.0,43990,554.497,79.3331614057425,TN,7.25,11.2,39.7,47051,2023,TN-Franklin,47051.0,All,11354,74,0.94,11519.01,11891.26
47053,TN,"Gibson County, Tennessee",2023,3.36,20.99,5291000.0,TN,Gibson,13.0,12.0,-7.692307692307686,0.2639486789703369,0.2441058605909348,-7.517680503955902,47053,"Gibson County, Tennessee",20360,3121,3366,1771,16.5,16994,1350,Gibson County,57630.0,52688.0,62572.0,26.1,0.0660117878192534,13.7,50869,602.745,84.39555699342176,TN,7.25,12.5,38.6,47053,2023,TN-Gibson,47053.0,All,12511,73,1.01,11671.98,12258.92
