YEAR,BENE_GEO_DESC,BENE_GEO_CD,BENE_AGE_LVL,BENES_TOTAL_CNT,BENE_AVG_AGE,BENE_AVG_RISK_SCRE,TOT_MDCR_PYMT_PC,TOT_MDCR_STDZD_PYMT_PC
2023,LA-Vernon,22115.0,All,8353,72,1.06,13445.22,14326.12
2023,LA-Washington,22117.0,All,11305,72,1.23,16994.08,17953.84
2023,LA-Webster,22119.0,All,10057,73,1.01,13903.21,14826.14
2023,LA-West Baton Rouge,22121.0,All,5293,71,1.17,12259.2,12846.5
2023,LA-West Carroll,22123.0,All,2795,74,0.97,13986.28,14890.41
2023,LA-West Feliciana,22125.0,All,2451,72,0.93,14490.24,14485.57
2023,LA-Winn,22127.0,All,3153,73,1.08,13829.4,14878.19
2023,MA-Barnstable,25001.0,All,86799,75,0.94,13954.84,11720.45
2023,MA-Berkshire,25003.0,All,38566,73,0.92,13070.8,10915.53
2023,MA-Bristol,25005.0,All,134090,72,1.07,13780.01,12168.71
2023,MA-Dukes,25007.0,All,5673,74,0.8,15122.98,12001.05
2023,MA-Essex,25009.0,All,178762,74,1.04,13914.92,11993.68
2023,MA-Franklin,25011.0,All,21177,72,0.91,11085.05,9685.6
2023,MA-Hampden,25013.0,All,111398,71,1.02,13114.05,11349.45
2023,MA-Hampshire,25015.0,All,38860,73,0.89,10937.34,9656.11
2023,MA-Middlesex,25017.0,All,302621,74,1.01,13990.65,11795.02
2023,MA-Nantucket,25019.0,All,2362,74,0.77,12976.16,10217.57
2023,MA-Norfolk,25021.0,All,148654,74,1.03,14338.08,12024.56
2023,MA-Plymouth,25023.0,All,128506,73,1.02,13898.15,11975.73
2023,MA-Suffolk,25025.0,All,114743,73,1.13,15359.02,11983.8
2023,MA-UNKNOWN,25000.0,All,*,*,*,*,*
2023,MA-Worcester,25027.0,All,179173,71,1.04,13918.43,11644.76
2023,MD-Allegany,24001.0,All,17691,72,1.04,15391.69,12704.55
2023,MD-Anne Arundel,24003.0,All,108231,74,0.94,13625.8,11438.75
2023,MD-Baltimore,24005.0,All,176493,73,1,15595.13,12472.61
2023,MD-Baltimore City,24510.0,All,105059,70,1.22,19302.97,14156.17
2023,MD-Calvert,24009.0,All,18648,73,0.98,13074.68,11179.38
2023,MD-Caroline,24011.0,All,7388,72,1,14285.07,11928.59
2023,MD-Carroll,24013.0,All,37422,74,0.92,13761.07,11788.74
2023,MD-Cecil,24015.0,All,21849,72,0.98,14543.95,12306.78
2023,MD-Charles,24017.0,All,28294,72,1.02,13761.21,11499.75
2023,MD-Dorchester,24019.0,All,9107,73,1.04,14402.08,12134.83
2023,MD-Frederick,24021.0,All,50797,73,0.96,12930.26,11438.84
2023,MD-Garrett,24023.0,All,7935,73,1,12336.34,10825.64
2023,MD-Harford,24025.0,All,55359,73,0.94,14630.46,12135.02
2023,MD-Howard,24027.0,All,56613,74,0.9,12760.31,10955.34
2023,MD-Kent,24029.0,All,6352,74,0.89,15050.34,12396.55
2023,MD-Montgomery,24031.0,All,192671,75,0.91,12421.87,10769.02
2023,MD-Prince George's,24033.0,All,150852,73,1.07,14453.56,12055.05
2023,MD-Queen Anne's,24035.0,All,12512,74,0.91,13312.35,11244.41
2023,MD-Somerset,24039.0,All,5631,71,1.1,13803.63,11638.63
2023,MD-St. Mary's,24037.0,All,19518,73,0.95,13045.84,11193.84
2023,MD-Talbot,24041.0,All,12366,75,0.9,13293.82,11158.04
2023,MD-UNKNOWN,24000.0,All,*,*,*,*,*
2023,MD-Washington,24043.0,All,34455,72,0.99,13242.69,11447.32
2023,MD-Wicomico,24045.0,All,22267,72,1.07,14384.66,12394.51
2023,MD-Worcester,24047.0,All,17004,74,0.94,13619.66,11741.04
2023,ME-Androscoggin,23001.0,All,27323,70,0.98,10026.11,9761.19
2023,ME-Aroostook,23003.0,All,21828,72,0.98,10290.7,9861.65
2023,ME-Cumberland,23005.0,All,75613,73,0.95,11138.08,10506.75
2023,ME-Franklin,23007.0,All,9079,72,0.9,10008.18,9189.37
2023,ME-Hancock,23009.0,All,17526,74,0.89,11567.61,10532.15
2023,ME-Kennebec,23011.0,All,35266,70,0.93,9450.56,8684.21
2023,ME-Knox,23013.0,All,13509,74,0.95,9947.29,9352.9
2023,ME-Lincoln,23015.0,All,12615,74,0.86,10083.64,9461.41
2023,ME-Oxford,23017.0,All,17885,71,0.91,10305.51,10107.24
2023,ME-Penobscot,23019.0,All,41110,71,0.96,10029.75,9725.19
2023,ME-Piscataquis,23021.0,All,6012,71,0.88,10407.37,9297.56
2023,ME-Sagadahoc,23023.0,All,11061,73,0.87,9473.64,9004.71
2023,ME-Somerset,23025.0,All,15561,71,0.95,11274.41,9794.54
2023,ME-UNKNOWN,23000.0,All,*,*,*,*,*
2023,ME-Waldo,23027.0,All,12668,72,0.89,9938.3,9386.96
2023,ME-Washington,23029.0,All,10477,72,0.88,9167.1,8623.49
2023,ME-York,23031.0,All,59579,73,0.92,10838.48,10301.36
2023,MI-Alcona,26001.0,All,4677,72,0.9,10615.98,10249
2023,MI-Alger,26003.0,All,2933,73,0.82,9010.55,8759.99
2023,MI-Allegan,26005.0,All,27063,70,0.98,10923.29,10960.18
2023,MI-Alpena,26007.0,All,9668,72,0.97,11725.71,11168.36
2023,MI-Antrim,26009.0,All,8438,73,0.84,10328.81,9921.78
2023,MI-Arenac,26011.0,All,5346,71,0.95,12285.08,12429.38
2023,MI-Baraga,26013.0,All,2347,72,0.83,10276.21,9833.78
2023,MI-Barry,26015.0,All,15236,72,0.97,9487.88,10137.24
2023,MI-Bay,26017.0,All,29138,71,1.07,12008.85,12070.44
2023,MI-Benzie,26019.0,All,6221,73,0.95,10646.17,10243.17
2023,MI-Berrien,26021.0,All,39739,74,0.97,10589.37,10638.89
2023,MI-Branch,26023.0,All,10632,73,0.92,10710.16,10626.44
2023,MI-Calhoun,26025.0,All,32566,72,1.07,10762.5,10792.16
2023,MI-Cass,26027.0,All,13839,73,0.95,10835.99,10763.85
2023,MI-Charlevoix,26029.0,All,8570,72,0.84,10021.51,9742.11
2023,MI-Cheboygan,26031.0,All,8953,72,0.91,9770.03,9418.11
2023,MI-Chippewa,26033.0,All,8975,72,0.91,9993.53,9469.72
2023,MI-Clare,26035.0,All,10411,70,0.98,11145.68,10908.25
2023,MI-Clinton,26037.0,All,17509,72,1.02,10953.85,11098.05
2023,MI-Crawford,26039.0,All,4506,71,0.92,9932.01,9608.62
2023,MI-Delta,26041.0,All,11710,73,0.88,8237.78,9173.2
2023,MI-Dickinson,26043.0,All,7678,73,0.89,9680.54,9655.21
2023,MI-Eaton,26045.0,All,26664,71,1.04,11416.31,11412.88
2023,MI-Emmet,26047.0,All,10430,73,0.88,10288.2,9982.91
2023,MI-Genesee,26049.0,All,97804,71,1.15,13617.36,12981.38
2023,MI-Gladwin,26051.0,All,8913,72,0.93,10179.06,10329.56
2023,MI-Gogebic,26053.0,All,4762,73,0.85,9303.77,9557.27
2023,MI-Grand Traverse,26055.0,All,25599,72,0.92,10021.19,9644.21
2023,MI-Gratiot,26057.0,All,9424,72,1.15,12084.06,11793.28
2023,MI-Hillsdale,26059.0,All,11872,72,1,10796.64,10458.23
2023,MI-Houghton,26061.0,All,8188,73,0.82,8794.45,8540.74
2023,MI-Huron,26063.0,All,10335,73,1.03,12938.41,13027.46
2023,MI-Ingham,26065.0,All,53194,69,1.07,12239.07,11909.45
2023,MI-Ionia,26067.0,All,13229,70,1.02,10281.34,10839.77
2023,MI-Iosco,26069.0,All,9753,72,0.87,11690.68,11551.42
2023,MI-Iron,26071.0,All,4295,72,0.79,9228.7,9014.92
2023,MI-Isabella,26073.0,All,12515,70,1.01,10796.13,10653.98
2023,MI-Jackson,26075.0,All,38515,71,1.03,11152.61,10834.91
2023,MI-Kalamazoo,26077.0,All,54615,72,0.99,10923.19,10963.86
2023,MI-Kalkaska,26079.0,All,5282,70,1,10456.48,10300.14
2023,MI-Kent,26081.0,All,122709,70,1.03,11030.82,10843.91
2023,MI-Keweenaw,26083.0,All,859,74,0.81,9446.49,9079.39
2023,MI-Lake,26085.0,All,4401,70,1.03,10794.86,10529.46
2023,MI-Lapeer,26087.0,All,22254,72,1.04,11799.46,11432.26
2023,MI-Leelanau,26089.0,All,8382,74,0.81,9763.48,9471.65
2023,MI-Lenawee,26091.0,All,25207,72,1.02,11232,10829.67
2023,MI-Livingston,26093.0,All,45131,73,0.94,11714.96,11134.8
2023,MI-Luce,26095.0,All,1775,71,0.89,11720.67,11078.62
2023,MI-Mackinac,26097.0,All,3971,72,0.86,10427.88,10073.47
2023,MI-Macomb,26099.0,All,197295,73,1.13,13736.62,13569.83
2023,MI-Manistee,26101.0,All,8537,73,0.98,10560.99,9898.95
2023,MI-Marquette,26103.0,All,16909,72,0.83,9729.3,9382.76
2023,MI-Mason,26105.0,All,9349,72,1.04,11192.15,10803.74
2023,MI-Mecosta,26107.0,All,10715,71,1.02,9741.31,9762.9
2023,MI-Menominee,26109.0,All,7128,73,0.96,8916.94,9078.88
2023,MI-Midland,26111.0,All,20701,71,0.98,11089.76,10680.69
2023,MI-Missaukee,26113.0,All,4304,72,1.02,9629.08,9293.61
2023,MI-Monroe,26115.0,All,37987,71,1.07,12480.28,12168.15
2023,MI-Montcalm,26117.0,All,16071,71,1.06,10772.01,10583.12
2023,MI-Montmorency,26119.0,All,4264,71,0.94,10290.07,9677.38
2023,MI-Muskegon,26121.0,All,43167,70,1.11,11680.02,11450.63
2023,MI-Newaygo,26123.0,All,13477,69,1.04,9760.22,10377.06
2023,MI-Oakland,26125.0,All,274261,73,1.05,13285.36,12910.84
2023,MI-Oceana,26127.0,All,7647,72,1.05,10532.23,10358.89
2023,MI-Ogemaw,26129.0,All,7480,71,0.93,11232.64,11051.27
2023,MI-Ontonagon,26131.0,All,2555,73,0.74,8046.48,7965.03
2023,MI-Osceola,26133.0,All,6709,72,1.03,10176.76,10166.04
2023,MI-Oscoda,26135.0,All,3263,71,0.93,10523.75,10121.93
2023,MI-Otsego,26137.0,All,7296,72,0.88,9698,9376.93
2023,MI-Ottawa,26139.0,All,60319,71,0.97,10617.84,10649.88
2023,MI-Presque Isle,26141.0,All,5386,73,0.86,10536.59,9923.77
2023,MI-Roscommon,26143.0,All,10361,72,0.97,10710.05,10397.7
2023,MI-Saginaw,26145.0,All,48927,72,1.11,12728.47,12697.84
2023,MI-Sanilac,26151.0,All,11697,72,1.02,12208.38,12153.89
2023,MI-Schoolcraft,26153.0,All,2958,72,0.84,9883.31,9784.88
2023,MI-Shiawassee,26155.0,All,17691,71,1.05,11271.86,11125.23
2023,MI-St. Clair,26147.0,All,41747,71,1.05,11929.61,12035.04
2023,MI-St. Joseph,26149.0,All,14268,73,0.89,10194.15,10129.69
2023,MI-Tuscola,26157.0,All,14843,72,1.07,12891.9,12850.13
2023,MI-UNKNOWN,26000.0,All,*,*,*,*,*
2023,MI-Van Buren,26159.0,All,19354,72,0.97,10355.54,10514.49
2023,MI-Washtenaw,26161.0,All,68205,73,0.95,11208.27,10402.4
2023,MI-Wayne,26163.0,All,355133,71,1.18,13887.68,13237.34
2023,MI-Wexford,26165.0,All,9249,71,1.02,9552.38,9405.03
2023,MN-Aitkin,27001.0,All,6271,71,0.96,10315.46,9915.57
2023,MN-Anoka,27003.0,All,67205,70,1.08,12508.43,11887
2023,MN-Becker,27005.0,All,9509,72,0.98,11834.98,11090.99
2023,MN-Beltrami,27007.0,All,10246,71,1.09,12149,11602.05
2023,MN-Benton,27009.0,All,8323,67,1.08,11703.08,10693.9
2023,MN-Big Stone,27011.0,All,1579,74,0.9,13042.6,11686.7
2023,MN-Blue Earth,27013.0,All,13183,72,1.03,12511.74,11512.96
2023,MN-Brown,27015.0,All,6903,74,0.97,12231.78,11577.91
2023,MN-Carlton,27017.0,All,8817,69,0.99,12752.57,11935.16
2023,MN-Carver,27019.0,All,18403,72,0.95,12548.54,11858.75
2023,MN-Cass,27021.0,All,9974,72,0.97,11110.21,10528.63
2023,MN-Chippewa,27023.0,All,3066,73,0.92,12353.71,11053.58
2023,MN-Chisago,27025.0,All,12407,71,1.04,11469.74,10851.39
2023,MN-Clay,27027.0,All,11458,72,1.03,11649.08,11487.87
2023,MN-Clearwater,27029.0,All,2239,71,0.98,12745.1,11917.95
2023,MN-Cook,27031.0,All,1923,73,0.76,11128.65,10203.05
2023,MN-Cottonwood,27033.0,All,3136,72,0.92,11923.96,11126.16
2023,MN-Crow Wing,27035.0,All,20013,72,0.98,11585.56,10862.84
2023,MN-Dakota,27037.0,All,82612,72,1.04,12216.75,11533.78
2023,MN-Dodge,27039.0,All,4032,72,0.99,12510.27,10461.58
2023,MN-Douglas,27041.0,All,11828,72,0.95,11586.89,10736.44
2023,MN-Faribault,27043.0,All,4002,73,0.94,12362.08,11086.97
2023,MN-Fillmore,27045.0,All,5528,74,0.92,10575.53,9207.32
2023,MN-Freeborn,27047.0,All,8401,73,1.04,12871.06,11266.74
2023,MN-Goodhue,27049.0,All,12104,72,1.01,11549.32,10230.24
2023,MN-Grant,27051.0,All,1699,72,0.86,12827.8,11883.45
2023,MN-Hennepin,27053.0,All,223960,72,1.04,12307.1,11477.34
2023,MN-Houston,27055.0,All,5172,73,0.97,9872.05,9375.41
2023,MN-Hubbard,27057.0,All,6722,72,0.95,10993.19,10726.35
2023,MN-Isanti,27059.0,All,9025,71,1.09,11624.3,10782.61
2023,MN-Itasca,27061.0,All,13897,70,0.94,10165.64,9636.91
2023,MN-Jackson,27063.0,All,2574,74,0.95,11697.87,11209.6
2023,MN-Kanabec,27065.0,All,4343,70,0.96,10847.84,10230.26
2023,MN-Kandiyohi,27067.0,All,10773,71,1.06,11578.98,10508.6
2023,MN-Kittson,27069.0,All,1238,74,0.89,11974.46,11117.11
2023,MN-Koochiching,27071.0,All,3968,70,0.87,9803.01,9364.79
2023,MN-Lac qui Parle,27073.0,All,1979,74,0.9,13013.48,11657.6
2023,MN-Lake,27075.0,All,3445,73,0.92,10025.53,9651.22
2023,MN-Lake of the Woods,27077.0,All,1265,71,0.86,12454.33,11112.63
2023,MN-Le Sueur,27079.0,All,6401,72,1.01,11590.86,11196.24
2023,MN-Lincoln,27081.0,All,1613,75,0.86,11188,10866.82
2023,MN-Lyon,27083.0,All,5425,73,0.93,11105.73,11502.97
2023,MN-Mahnomen,27087.0,All,1252,71,1.02,13639.8,13036.31
2023,MN-Marshall,27089.0,All,2337,73,1.03,13745.32,12403.81
2023,MN-Martin,27091.0,All,5810,73,1,11821.02,10551
2023,MN-McLeod,27085.0,All,8685,71,1.04,13018.28,12232.53
2023,MN-Meeker,27093.0,All,5819,70,0.92,10728.07,9966.59
2023,MN-Mille Lacs,27095.0,All,6841,69,1,10585.87,9691.16
2023,MN-Morrison,27097.0,All,8944,72,0.99,11369.38,10640.17
2023,MN-Mower,27099.0,All,9074,72,1.1,12580.66,10889.68
2023,MN-Murray,27101.0,All,2490,75,0.89,12545.82,11730.29
2023,MN-Nicollet,27103.0,All,6920,73,1,11628.13,10437.91
2023,MN-Nobles,27105.0,All,4229,74,0.91,11899.56,11196.1
2023,MN-Norman,27107.0,All,1748,73,0.97,13430.45,12840.3
2023,MN-Olmsted,27109.0,All,31514,73,1.03,12525.97,10789.7
2023,MN-Otter Tail,27111.0,All,18078,73,0.94,11062.03,10718.08
2023,MN-Pennington,27113.0,All,3158,73,0.98,11275.76,10331.98
2023,MN-Pine,27115.0,All,8155,69,0.92,10833.23,10283.68
2023,MN-Pipestone,27117.0,All,2360,75,1.08,14533.88,13610.35
2023,MN-Polk,27119.0,All,7230,72,0.99,12995.71,12057.99
2023,MN-Pope,27121.0,All,3369,73,0.86,12527.21,11463.37
2023,MN-Ramsey,27123.0,All,100198,70,1.1,12712.5,11852.62
2023,MN-Red Lake,27125.0,All,1004,73,1.04,14939.27,14340.02
2023,MN-Redwood,27127.0,All,3841,73,1.01,12877.23,11740.39
2023,MN-Renville,27129.0,All,3820,74,0.98,13308.45,12490.83
2023,MN-Rice,27131.0,All,13189,72,1,10825.06,10043.4
2023,MN-Rock,27133.0,All,2359,73,0.93,12588.86,12148.08
2023,MN-Roseau,27135.0,All,3638,72,0.93,11812.45,11094.68
2023,MN-Scott,27139.0,All,22883,72,1.06,12224.71,11620.77
2023,MN-Sherburne,27141.0,All,16948,69,1.06,11802.53,11115.69
2023,MN-Sibley,27143.0,All,3428,71,1.03,11148.55,10611.82
2023,MN-St. Louis,27137.0,All,51975,69,0.97,10112.67,9766.72
2023,MN-Stearns,27145.0,All,31865,72,1.03,11586.8,10597.14
2023,MN-Steele,27147.0,All,8645,71,1.04,11746.45,10596.05
2023,MN-Stevens,27149.0,All,1981,73,0.87,11646.44,10349.86
2023,MN-Swift,27151.0,All,2509,72,0.85,13646.59,12001.08
2023,MN-Todd,27153.0,All,6281,71,1,12975.77,12503.29
2023,MN-Traverse,27155.0,All,1042,74,0.91,10168.94,9513.55
2023,MN-UNKNOWN,27000.0,All,*,*,*,*,*
2023,MN-Wabasha,27157.0,All,6236,72,0.98,13467.53,11663.37
2023,MN-Wadena,27159.0,All,4041,71,0.98,13318.09,12883.33
2023,MN-Waseca,27161.0,All,4436,72,1.03,11259.26,10327.41
2023,MN-Washington,27163.0,All,54669,72,1,12035.76,11369.72
2023,MN-Watonwan,27165.0,All,2569,74,0.98,12352.67,11313.97
2023,MN-Wilkin,27167.0,All,1583,73,1.04,12639.37,12296.39
2023,MN-Winona,27169.0,All,11258,72,0.98,10450.55,9570.37
2023,MN-Wright,27171.0,All,24545,72,1.02,11666.32,11060.2
2023,MN-Yellow Medicine,27173.0,All,2539,73,0.88,10156.96,9442.75
2023,MO-Adair,29001.0,All,5130,72,0.95,11590.26,11104.53
2023,MO-Andrew,29003.0,All,4100,73,0.92,11880.94,11380.52
2023,MO-Atchison,29005.0,All,1520,74,0.9,13316.38,12742.12
2023,MO-Audrain,29007.0,All,6039,73,0.87,10774.34,11029.28
2023,MO-Barry,29009.0,All,9412,73,0.93,9944.37,10643.15
2023,MO-Barton,29011.0,All,3012,73,0.91,12843.57,13767.87
2023,MO-Bates,29013.0,All,4081,73,1.04,13865.3,13934.57
2023,MO-Benton,29015.0,All,7664,72,0.88,10029.43,9963.48
2023,MO-Bollinger,29017.0,All,2930,72,0.96,9870.42,10224.88
2023,MO-Boone,29019.0,All,31625,72,0.86,10127.63,10404.91
2023,MO-Buchanan,29021.0,All,19148,73,1.03,13978.73,13293.79
2023,MO-Butler,29023.0,All,11663,71,0.99,10489.06,10745.22
2023,MO-Caldwell,29025.0,All,2273,74,0.92,11214.8,11203.22
2023,MO-Callaway,29027.0,All,10168,71,0.86,9260.45,9483.24
2023,MO-Camden,29029.0,All,14549,73,0.82,9997.99,9831.65
2023,MO-Cape Girardeau,29031.0,All,17898,73,0.94,9680.73,10183.1
2023,MO-Carroll,29033.0,All,2486,74,0.92,13131.67,13476.09
2023,MO-Carter,29035.0,All,1550,71,0.97,11080.95,11274.69
2023,MO-Cass,29037.0,All,24027,73,0.98,12913.36,13438.79
2023,MO-Cedar,29039.0,All,4296,73,0.93,11815.3,11987.46
2023,MO-Chariton,29041.0,All,2137,74,0.87,10638.4,10835.29
2023,MO-Christian,29043.0,All,19446,72,0.98,10694.96,11154.27
2023,MO-Clark,29045.0,All,1630,74,1,11706.6,11164.69
2023,MO-Clay,29047.0,All,47603,73,1.02,12185.54,12389.73
2023,MO-Clinton,29049.0,All,5181,73,0.94,12389.1,12384.78
2023,MO-Cole,29051.0,All,17039,73,0.9,10574.5,10882.64
2023,MO-Cooper,29053.0,All,4175,73,0.91,11408.91,11593.56
2023,MO-Crawford,29055.0,All,6327,71,1.19,10665.12,11190.06
2023,MO-Dade,29057.0,All,2320,73,0.93,10778.55,11345.02
2023,MO-Dallas,29059.0,All,4815,71,1.04,12512.74,12827.52
2023,MO-Daviess,29061.0,All,2031,74,0.88,11542.95,11440.06
2023,MO-DeKalb,29063.0,All,2350,73,0.95,11871.05,11415.26
2023,MO-Dent,29065.0,All,4349,73,0.96,11130.64,10984.76
2023,MO-Douglas,29067.0,All,2496,73,0.99,10500.83,11035.47
2023,MO-Dunklin,29069.0,All,7235,72,1.05,12836.39,13368.39
2023,MO-Franklin,29071.0,All,26493,71,1.18,12390.61,12427.7
2023,MO-Gasconade,29073.0,All,4371,73,0.98,10003.04,10000.13
2023,MO-Gentry,29075.0,All,1608,73,0.9,13477.92,12262.04
2023,MO-Greene,29077.0,All,64861,72,1,10933.34,11453.21
2023,MO-Grundy,29079.0,All,2581,74,0.91,13651.01,13635.43
2023,MO-Harrison,29081.0,All,2328,74,0.92,13724.47,13293.31
2023,MO-Henry,29083.0,All,6598,73,0.95,13219.93,12994.65
2023,MO-Hickory,29085.0,All,2966,72,0.85,10231.52,10251.25
2023,MO-Holt,29087.0,All,1262,74,0.87,11296.41,10647.02
2023,MO-Howard,29089.0,All,2413,73,0.87,10078.71,10167
2023,MO-Howell,29091.0,All,11429,72,0.98,9684.32,9956.93
2023,MO-Iron,29093.0,All,3048,71,1.02,11077.3,10979.54
2023,MO-Jackson,29095.0,All,136817,72,1.06,12673.9,12765.64
2023,MO-Jasper,29097.0,All,26150,72,1.04,11259.58,12031.06
2023,MO-Jefferson,29099.0,All,50068,71,1.14,12440.62,12456.41
2023,MO-Johnson,29101.0,All,9399,73,0.92,12542.03,12509.44
2023,MO-Knox,29103.0,All,995,74,0.99,13013.61,12463.64
2023,MO-Laclede,29105.0,All,8997,71,0.97,10969.06,10909.28
2023,MO-Lafayette,29107.0,All,8047,73,0.95,12371.91,12695.66
2023,MO-Lawrence,29109.0,All,8917,73,0.95,10381.04,11225.02
2023,MO-Lewis,29111.0,All,2442,73,0.92,11642.11,11135.52
2023,MO-Lincoln,29113.0,All,12284,71,1.17,12019.32,12280.03
2023,MO-Linn,29115.0,All,3311,73,0.93,12502.97,12656.58
2023,MO-Livingston,29117.0,All,3691,74,0.96,13389.74,13482.59
2023,MO-Macon,29121.0,All,4203,73,0.91,11126.8,11463.84
2023,MO-Madison,29123.0,All,3431,71,1.03,11890.74,12112.07
2023,MO-Maries,29125.0,All,2074,73,0.91,11399.5,11443.98
2023,MO-Marion,29127.0,All,7129,72,0.96,12053.08,11849.72
2023,MO-McDonald,29119.0,All,4858,71,0.99,10737.88,11168.5
2023,MO-Mercer,29129.0,All,858,74,0.92,14563.95,14354.63
2023,MO-Miller,29131.0,All,6101,73,0.91,10447.88,10399.54
2023,MO-Mississippi,29133.0,All,3019,72,1,10792.45,11093.11
2023,MO-Moniteau,29135.0,All,3225,74,0.88,10571.78,10831.63
2023,MO-Monroe,29137.0,All,2352,73,0.86,10724.16,10660.39
2023,MO-Montgomery,29139.0,All,3174,73,0.95,9762.61,10044.29
2023,MO-Morgan,29141.0,All,6261,73,0.88,10765.72,10765.8
2023,MO-New Madrid,29143.0,All,4192,71,1.02,10650.02,10839.97
2023,MO-Newton,29145.0,All,13799,73,0.97,10320.26,11090.25
2023,MO-Nodaway,29147.0,All,4428,74,0.94,13886.06,13230.88
2023,MO-Oregon,29149.0,All,2699,72,0.96,10218.11,10414.2
2023,MO-Osage,29151.0,All,2997,73,0.91,10382.67,10648.29
2023,MO-Ozark,29153.0,All,3162,72,0.91,8819.83,9189.72
2023,MO-Pemiscot,29155.0,All,3737,70,1.07,12051.54,12330.95
2023,MO-Perry,29157.0,All,4771,73,0.97,12646.33,13005.96
2023,MO-Pettis,29159.0,All,9438,73,1,10564.38,10698.19
2023,MO-Phelps,29161.0,All,9883,72,1.04,11600.68,11232.08
2023,MO-Pike,29163.0,All,4246,73,0.92,11915.25,12054.86
2023,MO-Platte,29165.0,All,20046,73,1,12067.18,12288.1
2023,MO-Polk,29167.0,All,7841,72,0.96,11325.26,11740.11
2023,MO-Pulaski,29169.0,All,7453,71,1,10474.93,10154.52
2023,MO-Putnam,29171.0,All,1328,73,0.91,11990.98,12279.21
2023,MO-Ralls,29173.0,All,2824,73,0.91,11241.81,10876.91
2023,MO-Randolph,29175.0,All,5738,72,0.99,11323.67,11536.29
2023,MO-Ray,29177.0,All,5419,73,0.98,14317.1,14001.58
2023,MO-Reynolds,29179.0,All,1641,72,0.96,10325.9,10346.66
2023,MO-Ripley,29181.0,All,3598,72,0.91,9839.73,9916.02
2023,MO-Saline,29195.0,All,5190,73,0.9,10561.12,10536.78
2023,MO-Schuyler,29197.0,All,1048,73,1.04,11451.51,11095.9
2023,MO-Scotland,29199.0,All,991,75,1.16,15301.11,15007.72
2023,MO-Scott,29201.0,All,9625,72,1,10693.87,10974.09
2023,MO-Shannon,29203.0,All,2092,71,1.04,9911.44,10108.39
2023,MO-Shelby,29205.0,All,1693,74,0.88,11696.04,11729.62
2023,MO-St. Charles,29183.0,All,83586,73,1.08,12885.97,12840.55
2023,MO-St. Clair,29185.0,All,2879,73,0.95,12272.99,12106.21
2023,MO-St. Francois,29187.0,All,16459,71,1.15,11474.15,11635.95
2023,MO-St. Louis,29189.0,All,226240,74,1.1,13047.68,12853.79
2023,MO-St. Louis City,29510.0,All,51088,70,1.25,14125.44,13067.83
2023,MO-Ste. Genevieve,29186.0,All,4791,73,1.03,12741.73,13559.6
2023,MO-Stoddard,29207.0,All,7928,72,0.96,11102.19,11399.62
2023,MO-Stone,29209.0,All,11452,73,0.89,10011.7,10310.87
2023,MO-Sullivan,29211.0,All,1497,73,0.89,11658.84,11621.53
2023,MO-Taney,29213.0,All,16597,72,0.94,10391.3,10602.94
2023,MO-Texas,29215.0,All,6867,73,0.91,10275.43,10242.35
2023,MO-UNKNOWN,29000.0,All,*,*,*,*,*
2023,MO-Vernon,29217.0,All,4957,72,0.93,10819.44,10900.29
2023,MO-Warren,29219.0,All,8761,71,1.1,12032.03,12032.34
2023,MO-Washington,29221.0,All,5897,71,1.09,11711.86,12148.54
2023,MO-Wayne,29223.0,All,3326,71,1,10587.09,10838.95
2023,MO-Webster,29225.0,All,8520,71,1.02,11326.17,11737.53
2023,MO-Worth,29227.0,All,570,74,0.83,11434.85,10476.59
2023,MO-Wright,29229.0,All,5347,72,0.91,9060.22,9295.68
2023,MS-Adams,28001.0,All,7831,73,1.05,12949.37,13584.05
2023,MS-Alcorn,28003.0,All,9187,71,1.08,12668.61,13406.89
2023,MS-Amite,28005.0,All,3456,73,1.01,12620.64,13533.17
2023,MS-Attala,28007.0,All,4483,73,1.16,12169.04,13318
2023,MS-Benton,28009.0,All,2109,71,1.09,12324.07,13025.94
2023,MS-Bolivar,28011.0,All,7449,72,1.08,14711.89,15667.05
2023,MS-Calhoun,28013.0,All,3768,73,1,12416.57,13223.11
2023,MS-Carroll,28015.0,All,2798,73,0.94,12676.57,13620.88
2023,MS-Chickasaw,28017.0,All,4398,72,1.11,11763.12,12421.42
2023,MS-Choctaw,28019.0,All,2300,72,0.96,13045.83,13715.73
2023,MS-Claiborne,28021.0,All,1989,71,1.14,15405.7,16894.64
2023,MS-Clarke,28023.0,All,4395,73,0.99,15652.7,16731.31
2023,MS-Clay,28025.0,All,4989,72,1.13,11782.39,12265.47
2023,MS-Coahoma,28027.0,All,5235,71,1.06,12433.56,13141.48
2023,MS-Copiah,28029.0,All,6780,72,0.96,12542.88,13438.61
2023,MS-Covington,28031.0,All,4588,73,1.09,14450.53,15768.43
2023,MS-DeSoto,28033.0,All,32673,73,1.06,12033.65,12709.11
2023,MS-Forrest,28035.0,All,15156,72,1.06,13565.91,14586.49
2023,MS-Franklin,28037.0,All,2074,72,1,14216.79,15525.99
2023,MS-George,28039.0,All,5506,72,0.94,10365.5,10958.57
2023,MS-Greene,28041.0,All,2588,72,1,12955.32,13861.36
2023,MS-Grenada,28043.0,All,5813,72,1.03,14354.83,15323.45
2023,MS-Hancock,28045.0,All,12090,73,0.98,12231.56,12954.37
